position_id,mint_address,ticker,strategy,amount_sol,entry_price_sol,opened_at,closed_at,close_reason,age_minutes,mcap_usd,volume_usd,txns_buys,txns_sells,txns_total,buy_sell_ratio,liquidity_usd,fdv,price_change_5m,price_change_1h,dev_holdings_pct,top10_holder_pct,rugcheck_result,profile,vol_mcap_ratio,score_proxy,mint_is_pump,realized_pnl_sol,adjusted_pnl_sol,win
c8f0e04a-442e-40b0-9442-4da2d9deea48,AejEEqCu2HZzYB1s6Ze6Vpjt7grpgBHtHuntjy6ScnKQ,きぃ,B,0.05,3.179e-07,2026-08-06T06:18:05.956003+00:00,2026-08-06T06:28:29.893403+00:00,time_stop,0.6341237630208333,22674.0,1635.61,21,7,28.0,3.0,44878.47,22674.0,1.83,1.83,,99.9999690850464,pass,B,0.07213592661197847,89.9,0,4.7185e-05,,1
23357643-f623-46e4-88dc-8d203ad932ef,PysT3ostUER1nWRig6jMUJ4ZDvUcccxoPegLSghD7zA,Hee,B,0.05,7.224e-07,2026-08-06T06:21:24.880513+00:00,2026-08-06T06:21:59.887552+00:00,hard_stop,1.2345118204752603,40300.0,13164.67,140,28,168.0,5.0,15569.06,40300.0,503.0,503.0,,99.41736147830184,pass,B,0.3266667493796526,100.0,0,-0.015,,0
7d482608-f687-45ae-8bcc-27bafeb5982c,EpWxsskY4cnkfAa5jQupo1sQVuAHdRdKXj6p81EELxDy,きぃ,B,0.05,3.655e-07,2026-08-06T06:25:37.912621+00:00,2026-08-06T06:32:59.976793+00:00,take_profit,6.40975429280599,40892.0,439030.24,1658,1056,2714.0,1.5700757575757576,10584.93,40892.0,-73.07,494.0,,98.92278364081265,pass,B,10.73633571358701,91.4,0,0.05,,1
c6dbd05e-2d55-40b3-ad9b-3d71f1fc5df9,9RggiY7je3e7gSx6JdtLySbBvyoekwcPaPgmJUHFpump,BORIS,B,0.05,9.426e-08,2026-08-06T06:26:45.415417+00:00,2026-08-06T06:27:00.081481+00:00,hard_stop,2.1131396728515623,8161.91,6260.58,93,50,143.0,1.86,,8161.91,226.0,226.0,,87.0852365779903,pass,B,0.767048399210479,97.2,1,-0.015,,0
ef400074-06cf-418b-b39a-f3a928a456d1,4tJQYtYwrvuY278iS8gKgXZYrGWM7GuqCbBhPNrGTuP2,Hee,B,0.05,8.218e-08,2026-08-06T06:28:00.376389+00:00,2026-08-06T06:28:59.994797+00:00,take_profit,0.5337949340820313,37690.0,5632.09,13,5,18.0,2.6,13690.97,37690.0,448.0,448.0,,99.99973418724703,pass,B,0.14943194481294775,100.0,0,0.05,,1
3afdd6e9-8804-4b57-a130-1f844ef85f41,35s5MxoWLHWwP3EZqsxZRDpsE3itA2h1HmKfeJ5tbt1g,Hee,B,0.05,4.824e-07,2026-08-06T06:30:15.122403+00:00,2026-08-06T06:30:29.976823+00:00,hard_stop,1.3164202596028647,39317.0,31339.73,174,79,253.0,2.2025316455696204,15422.22,39317.0,487.0,487.0,,99.43882071742117,pass,B,0.7971037973395732,100.0,0,-0.015,,0
ff9c896a-0322-4a92-b0ed-361dd1895ec8,HzKVe9KwDCAco7KQqY1UrK3R8aXynzCBKuL7t7kKpump,きぃ,B,0.30000000000000004,5.045e-08,2026-08-06T06:41:29.858577+00:00,2026-08-06T06:42:30.181358+00:00,hard_stop,1.6818858846028646,5454.67,9574.13,149,63,212.0,2.365079365079365,,5454.67,161.0,161.0,,99.97548152351816,pass,B,1.7552170892097962,100.0,1,-0.09,,0
5185b7ad-9b0e-4632-96ec-8620b6cb434a,8LXeAXJbtZ2tW5QUNrf29rdYvBW3L2TxmLXhQLbrcAAg,BORIS,B,0.05,7.287e-07,2026-08-06T06:47:47.918101+00:00,2026-08-06T06:58:10.495675+00:00,time_stop,1.6297267903645833,41618.0,31893.78,485,81,566.0,5.987654320987654,9392.39,41618.0,544.0,544.0,,99.84783172609538,pass,B,0.7663458119083089,100.0,0,0.022114725,,1
26db91a5-4a78-41b9-a5f2-d49505b7c6c6,Ek1e4U4PTuUWLicoyv77WfLLQ5AdKseRt9iCdHkupump,きぃ,B,0.05,4.904e-09,2026-08-06T06:48:54.930484+00:00,2026-08-06T06:50:25.390253+00:00,early_exit_no_green,1.3905636800130208,23175.64,9865.58,113,35,148.0,3.2285714285714286,,23175.64,1014.0,1014.0,,100.0,pass,B,0.42568748910493953,100.0,1,-0.011551794,,0
5dbf0ff3-8eb7-46fd-9936-8fe27e32edd0,ExBSmMn31agwq9JYMDupX6Z7AaK33eXctxc3DBsHbonk,CatDance,B,0.05,8.387e-08,2026-08-06T06:55:55.942623+00:00,2026-08-06T07:06:10.719725+00:00,time_stop,12.925894584147136,7077.0,6186.29,124,64,188.0,1.9375,3877.53,7077.0,16.03,20.35,,57.9700869714339,pass,B,0.8741401723894305,98.8,0,0.013789198,,1
d897b3b7-60ad-4410-bb56-8784728b9cca,AxrZvm6A2mVykjNrmaDV1gMc1fZmxMu6Rj4bVLJRT8me,CLIP,B,0.05,4.368e-07,2026-08-06T08:15:33.384710+00:00,2026-08-06T08:22:52.963014+00:00,take_profit,1.2135334391276043,33586.0,7096.13,24,9,33.0,2.6666666666666665,14177.53,33586.0,404.0,404.0,,99.99905089187305,pass,B,0.21128237956291313,100.0,0,0.05,,1
bf0828d9-1b2b-46e9-9aa1-60450391e837,8R62215LPQPb6UeQyzsmBW6EovSFfwbUYWkHbi6kDy35,CLIP,B,0.05,2.376e-08,2026-08-06T08:17:54.091310+00:00,2026-08-06T08:19:48.008145+00:00,early_exit_no_green,0.38012769775390626,26502.0,4793.03,6,0,6.0,6.0,12554.33,26502.0,322.0,322.0,,99.99999999999999,pass,B,0.18085540713908382,91.9,0,0.0,,0
509e7cfd-2a49-448f-9a2d-2f897e7462bc,ChviM2g77F22TZCbnDScGL77xJis1mfDvNiYQbuqA1uE,PENGUIN,B,0.05,8.486e-07,2026-08-06T08:19:19.313238+00:00,2026-08-06T08:20:53.012618+00:00,early_exit_no_green,8.054776534016927,45209.0,184077.33,2953,854,3807.0,3.4578454332552693,10069.45,45209.0,-11.74,973.0,,92.90692897788097,pass,B,4.0716965648432835,100.0,0,-0.002745699,,0
60aa73d5-866a-498c-82a5-c041473f858d,Ajf94ogQ2rvxVT4ne9YTwvTqvYjr5qYPamKsLfGApump,KIO,B,0.05,7.635e-08,2026-08-06T08:20:39.155485+00:00,2026-08-06T08:22:23.039418+00:00,early_exit_no_green,8.74806641031901,5630.52,325.97,70,50,120.0,1.4,,5630.52,48.68,170.0,,100.0,pass,B,0.057893409489709655,74.0,1,0.0,,0
aada0f70-94e7-4aca-b526-ac79f278a506,6v7SWZXs6EgZGuj5Zk92gcpvBuDeM1rLaU8ppRdEpump,Diesel,B,0.05,2.447e-07,2026-08-06T08:21:54.281830+00:00,2026-08-06T08:25:53.031655+00:00,take_profit,0.9813954467773438,27038.0,2607.54,87,28,115.0,3.107142857142857,10544.8,27038.0,-6.94,-6.94,,64.82027193150506,pass,B,0.09643982543087506,92.8,1,0.05,,1
54d0201c-4cc8-4748-a0d0-f7416cbd746b,37QWRoeDLHtLYCMWTQyUgq1y5vV68qrSZFftuYDUvuJc,CLIP,B,0.05,3.569e-07,2026-08-06T08:24:11.914093+00:00,2026-08-06T08:34:13.175425+00:00,time_stop,1.3990223795572916,27222.0,20044.95,171,101,272.0,1.693069306930693,12761.89,27222.0,333.0,333.0,,99.99405404652293,pass,B,0.7363511130703108,93.9,0,0.040221351,,1
6fba835d-0b54-44af-8c71-060cf1eed1ee,BrBFJUFfou6PysYEthfBRRHNkXmwuzHNRYyvUQT9zr6T,CLIP,B,0.05,5.608e-07,2026-08-06T08:28:03.499507+00:00,2026-08-06T08:38:13.237109+00:00,time_stop,1.0143994466145834,33624.0,2135.98,51,29,80.0,1.7586206896551724,12986.94,33624.0,6.97,6.97,,99.8701092169951,pass,B,0.06352545800618606,86.6,0,0.027184379,,1
63a6ab3f-ea3a-4e6e-99db-1fa4991d405e,7BWtAEXHGQmUFLMNgdye23r9VWtnmybwiZwSAxyvpump,$CLIP,B,0.05,1.093e-07,2026-08-06T08:38:29.557205+00:00,2026-08-06T08:39:13.276187+00:00,hard_stop,2.204980839029948,5730.7,871.97,39,29,68.0,1.3448275862068966,,5730.7,176.0,176.0,,100.0,pass,B,0.15215767707260894,74.5,1,-0.015,,0
b526fb5d-6355-4800-8536-6dfb558d6be8,9XN1RrixonW9PrcTPuZ6e6gEjaaBT1VRokRirTzrRKWh,PUP,B,0.05,1.543e-07,2026-08-06T08:47:42.177089+00:00,2026-08-06T08:57:43.771453+00:00,time_stop,1.307150341796875,11020.0,9129.22,504,72,576.0,7.0,20420.84,11020.0,16.52,16.52,,99.90910196632571,pass,B,0.8284228675136116,100.0,0,0.013480233,,1
0463e64d-e67d-4e53-ac84-52cf185ff2e9,FcgUhfNxL42vm9egrjAj1BSPL4zXXZ4tw8ruemdeQt8e,CLIP,B,0.05,6.436e-07,2026-08-06T08:52:47.392252+00:00,2026-08-06T08:53:43.691800+00:00,hard_stop,2.6166158447265624,36710.0,83420.19,304,257,561.0,1.1828793774319066,30673.83,36710.0,468.0,468.0,,77.5884939026827,pass,B,2.272410514846091,83.7,0,-0.015,,0
27f7630a-99fe-4f23-9248-2e879e46059f,BKA2uUo6aXhcakZsvio4NV8koeq7ndUSdfBAqVybcF8q,PUP,B,0.05,5.136e-07,2026-08-06T09:02:06.891327+00:00,2026-08-06T09:12:14.173502+00:00,time_stop,1.7916780395507812,34507.0,21232.45,102,96,198.0,1.0625,8524.65,34507.0,505.0,505.0,,99.48964386641296,pass,B,0.6153084881328427,81.2,0,0.041043614,,1
dfa38179-e212-48d0-96d7-bba0b41a71ba,FDwam1Hrxc7z5rkp33FFxUFN2hjME8qJ7uSVtxNTTZdN,PUP,B,0.05,3.769e-07,2026-08-06T09:09:20.761389+00:00,2026-08-06T09:16:29.229373+00:00,hard_stop,0.6444606038411458,20738.98,521.7,11,0,11.0,11.0,,20738.98,178.0,178.0,,94.1100397889458,pass,B,0.02515552838182013,70.4,0,-0.015,,0
24e21f54-a2e1-4c8f-9d1a-2dcbb4e60b50,8Dio6jWuKedsddaPmnRWjvUVEsXyde7TResXquEFpQj9,CLIP,B,0.05,4.898e-07,2026-08-06T09:16:54.816291+00:00,2026-08-06T09:18:59.290591+00:00,hard_stop,1.4227269083658853,33678.29,1471.53,64,57,121.0,1.1228070175438596,,33678.29,21.89,21.89,,98.73857512917499,pass,B,0.04369372673018731,68.1,0,-0.015,,0
3ae8abd9-0d0e-42c8-a81b-d92409e915ec,9JavC17B1PYn5fFvmcf8W3fRBTEcqkuuZsbpqbCokuDs,Twin,B,0.05,1.206e-06,2026-08-06T09:18:48.847299+00:00,2026-08-06T09:20:19.296901+00:00,early_exit_no_green,1.4099864217122395,17714.0,3050.06,79,44,123.0,1.7954545454545454,0.0,17714.0,-55.61,-55.61,,99.99892278478625,pass,B,0.17218358360618718,90.1,0,-0.008457711,,0
621f07ce-4dac-4c42-a056-72f8a7265f2c,CXuWanxZBunb23S19aHAyVo4afs4SLVUsu7E9HsqiExf,CLIP,B,0.05,4.544e-07,2026-08-06T09:19:48.809025+00:00,2026-08-06T09:20:04.562860+00:00,take_profit,0.9742347127278645,32549.06,845.02,16,12,28.0,1.3333333333333333,,32549.06,17.72,17.72,,98.4528618179521,pass,B,0.025961425614134476,59.8,0,0.05,,1
306933b8-48c9-4069-8d81-e0e5027438db,F2ChnfgyZ6aCvmjFN1sFRoBoDstcNcKpBfYmBTc66atU,CLIP,B,0.05,3.846e-07,2026-08-06T09:29:49.849456+00:00,2026-08-06T09:39:59.907378+00:00,time_stop,0.7942970865885417,27515.0,22527.96,81,30,111.0,2.7,49327.92,27515.0,22.34,22.34,,99.9069148630627,pass,B,0.81875195347992,100.0,0,0.01675767,,1
f72c93aa-4658-42d3-b0f4-33b508ea0702,DoaNnW5Dc5PdxzMvn7sNp3NibPpmZL47K4dTxH6npb5g,Tardimals,B,0.05,3.844e-07,2026-08-06T09:30:09.362857+00:00,2026-08-06T09:33:29.850287+00:00,hard_stop,1.163752518717448,25937.04,1708.67,62,68,130.0,0.9117647058823529,,25937.04,186.0,186.0,,97.1541142706784,pass,B,0.06587760207024394,68.4,0,-0.015,,0
dc2964ca-d41b-4289-96da-a6fd595e20c9,2L9H9Ext8vtKcKXRxZ5CRfjeZy8nAhwkZJ9m7ZvzMW5C,Twin,B,0.05,6.131e-07,2026-08-06T09:44:50.422149+00:00,2026-08-06T09:49:20.161418+00:00,take_profit,1.2697504720052084,45647.0,75275.41,418,157,575.0,2.662420382165605,15166.68,45647.0,571.0,571.0,,93.9136468675815,pass,B,1.6490768287072535,100.0,0,0.05,,1
5c185f7a-6e76-4f7e-8998-59e61dc4a3fb,4eWGCf7mn37ZidVuDfZA9bbLTrcMzHjRM2a3Gjurpump,PEW,B,0.05,8.077e-08,2026-08-06T09:55:49.262015+00:00,2026-08-06T10:06:10.733362+00:00,time_stop,3.8638060017903646,5921.0,2981.64,99,34,133.0,2.911764705882353,3424.69,5921.0,7.84,7.84,,56.7481999918342,pass,B,0.5035703428474919,93.9,1,0.014442243,,1
028631e7-4c90-44f0-97cd-6eeca7e28064,7GP74b1vv8vocEFVw8DuTZEGrQaKa82bvXoZEJHXpump,WW,B,0.05,4.171e-08,2026-08-06T09:57:50.195409+00:00,2026-08-06T10:00:40.699312+00:00,hard_stop,1.4468947387695312,3701.51,5722.3,50,33,83.0,1.5151515151515151,,3701.51,25.93,25.93,,99.04590978370611,pass,B,1.5459366582827008,90.3,1,-0.015,,0
b2c58b48-f89b-4822-8772-673fd71b7d1f,7EEYtYV9dWHNCr1D4uxoJGwnZsRUymFBAtWKHudZTKLN,KIO,B,0.05,4.676e-07,2026-08-06T09:59:49.052289+00:00,2026-08-06T10:09:10.839905+00:00,hard_stop,1.448064249674479,33244.54,366.78,8,4,12.0,2.0,,33244.54,6.2,6.2,,100.0,pass,B,0.011032789143721043,56.7,0,-0.015,,0
26078faa-7ab0-4550-90f6-b4b7c81a3c67,E2JHYEgGfHxGou3xvgd8SjkqTfCzYVtGw8PJpWkJpump,CLIP,B,0.05,7.568e-07,2026-08-06T10:04:49.062620+00:00,2026-08-06T10:06:40.844503+00:00,hard_stop,5.8968284261067705,47160.0,71055.38,1038,295,1333.0,3.51864406779661,14385.11,47160.0,-72.85,54.8,,73.9012303641764,pass,B,1.5066874469889737,100.0,1,-0.015,,0
d1e27b9f-6e17-4906-b485-477d6d1f0c38,8AmBSXG4gRjLRomLVyHBzzSGSbvZ7QPQLWwzZo7GtdM2,WW,B,0.05,5.023e-07,2026-08-06T10:05:49.903933+00:00,2026-08-06T10:07:10.891293+00:00,take_profit,1.6069831217447916,36800.0,44871.91,439,64,503.0,6.859375,13542.68,36800.0,442.0,442.0,,99.9913911341048,pass,B,1.2193453804347827,100.0,0,0.05,,1
5591fa88-3a89-451e-a296-1a6c6f848b7d,Bz7V4gt1nu18P3tPAgfYkDFCZEaGoLj4BppEYvPAHHVM,PENGUIN,B,0.05,1.477e-11,2026-08-06T10:06:08.869322+00:00,2026-08-06T10:07:40.967185+00:00,hard_stop,1.5656794799804687,24139.92,2441.27,74,99,173.0,0.7474747474747475,,24139.92,173.0,173.0,,93.65481449110426,pass,B,0.1011299954598027,67.3,0,-0.015,,0
81a9ca75-856c-4a56-b240-edcff2fb9ea3,GYbF6QQfM8upJCtjKzLJ4oXkwM9isH9hVb5NdB9jpump,WOULD,B,0.05,3.763e-08,2026-08-06T10:10:49.670883+00:00,2026-08-06T10:12:20.936125+00:00,early_exit_no_green,1.2970180053710938,4391.3,4521.35,63,27,90.0,2.3333333333333335,,4391.3,77.6,77.6,,100.0,pass,B,1.0296153758568078,98.6,1,-0.012676056,,0
f526bfb4-06ff-487d-b7f0-468cd363fc79,36GuKdF7Z3fVAMVeZQRUPBT2uJd4SuXvmLnmraD7pump,CATECOIN,B,0.05,6.894e-07,2026-08-06T10:17:49.062766+00:00,2026-08-06T10:27:51.556216+00:00,take_profit,14.967492749023437,49224.0,53592.37,667,485,1152.0,1.3752577319587629,14712.95,49224.0,40.07,59.65,,45.497309330624695,pass,B,1.0887447180237284,87.5,1,0.05,,1
412e2f17-4c9d-4f5e-815e-6e1dc27937df,8yscv4guyYuPaq4a6U6RQQHG2Bj1v3xEHTet6HRXW3BW,WW,B,0.05,5.192e-07,2026-08-06T10:22:48.790930+00:00,2026-08-06T10:26:21.639904+00:00,take_profit,1.3507974568684895,37799.0,12218.55,50,39,89.0,1.2820512820512822,15010.13,37799.0,470.0,470.0,,99.91016371771174,pass,B,0.3232506150956374,85.6,0,0.05,,1
1e879ded-6f8e-46ae-9c7c-ccfcb7ab6d09,sVY4uZ75ev65CXvXeQx21RkYc9Sg4Vc4bYFNF8jadjm,WW,B,0.05,5.225e-07,2026-08-06T10:25:49.880086+00:00,2026-08-06T10:27:51.662532+00:00,take_profit,1.431906388346354,35157.0,23999.97,397,61,458.0,6.508196721311475,13199.57,35157.0,417.0,417.0,,99.75986703629256,pass,B,0.6826512501066644,100.0,0,0.05,,1
932fb610-3aff-45e4-a722-fab8be499914,DZBJFgKu5zTVqNZWSnofJLRkukmxxipyHmx2CmEDnrZ7,WW,B,0.05,1.147e-06,2026-08-06T10:30:49.473599+00:00,2026-08-06T10:40:51.979872+00:00,time_stop,2.453569864908854,46688.0,4469.82,71,96,167.0,0.7395833333333334,1822.14,46688.0,27.22,27.22,,97.2618420789244,pass,B,0.09573809115832761,73.2,0,0.001569311,,1
4d0ef361-dc56-4601-8376-12031b75522e,BfKbZTgfFHdm4iKoxtrsS58q3DLv3ds78nBEsEiCpump,Mowgli,B,0.05,4.599e-08,2026-08-06T10:33:50.407957+00:00,2026-08-06T10:35:11.854154+00:00,hard_stop,1.4055155802408854,3377.1,11033.55,114,103,217.0,1.1067961165048543,,3377.1,36.02,36.02,,99.98157813925161,pass,B,3.2671670960291372,82.1,1,-0.015,,0
eeadba3a-fa8d-45a9-b437-b2152ea1ae62,BRvbYhZezzunziYh1bn5gzofaj5HKVfe4QVy4ziN7yrb,WW,B,0.05,1.766e-07,2026-08-06T10:34:50.424946+00:00,2026-08-06T10:43:52.090233+00:00,hard_stop,1.753536767578125,12722.0,55101.69,353,212,565.0,1.6650943396226414,18376.62,12722.0,94.38,94.38,,90.62093055191767,pass,B,4.331212859613268,93.3,0,-0.015,,0
486a41a0-1826-4aa5-9273-75ca386653f3,8XCZv9z7wLtZkJ6dm8CzFvkAxiKpXSoaiGZHnce8w71J,WW,B,0.05,6.656e-07,2026-08-06T10:42:50.337603+00:00,2026-08-06T10:52:52.234472+00:00,time_stop,1.2412448811848957,49225.0,12722.06,76,17,93.0,4.470588235294118,90613.65,49225.0,17.72,17.72,,99.9508394848708,pass,B,0.2584471305231082,100.0,0,0.006159856,,1
95e6f142-f296-4f20-b625-d338ec99805d,A7r2Zbh9BKEPFto9DendAGCWoQzX6Ny4mdN2S3dPsBE3,CLIP,B,0.05,3.259e-07,2026-08-06T10:46:54.210635+00:00,2026-08-06T10:57:22.307281+00:00,time_stop,1.1539119547526042,22634.0,1356.54,25,14,39.0,1.7857142857142858,44628.94,22634.0,2.59,2.59,,99.99580059587801,pass,B,0.05993372801979323,84.8,0,0.010969623,,1
e93b3917-a55c-47c5-bcd3-a565bebfb86b,69VkhFBtRAtuQcJSonFAzDZzJ2UsMHjuiqtJC4qRpump,HL,B,0.05,2.9e-08,2026-08-06T10:58:50.851287+00:00,2026-08-06T11:00:22.354177+00:00,early_exit_no_green,1.294915283203125,4134.69,5070.48,44,39,83.0,1.1282051282051282,,4134.69,48.29,48.29,,100.0,pass,B,1.2263265202469835,82.6,1,0.0,,0
d76358d4-6f31-4485-98fc-bbe69adae4bd,BVixoa263MC3KcDZf4t8CN9xeHdgj6ZEwtr8d3VEj5m3,MEMOLUTION,B,0.05,3.775e-07,2026-08-06T11:14:49.907879+00:00,2026-08-06T11:18:52.741473+00:00,hard_stop,1.035136962890625,27091.0,11133.69,48,13,61.0,3.6923076923076925,48861.66,27091.0,20.7,20.7,,99.8376126436646,pass,B,0.41097375512162715,100.0,0,-0.015,,0
d3858388-1199-4d0c-b047-228c15d456e7,7BGWSphpSP84buZRq8Ytqgujnud1Yj8DGwpGZCDCgPgk,Smokey,B,0.05,4.001e-07,2026-08-06T11:25:52.131257+00:00,2026-08-06T11:35:53.173259+00:00,time_stop,2.1446738810221353,28154.0,67834.55,228,115,343.0,1.982608695652174,49982.12,28154.0,25.23,25.23,,99.6653698952808,pass,B,2.4094107409249133,99.7,0,0.022694326,,1
7919ca44-2c94-43e0-8e4c-a1a590b7418b,6E1vn3EMvZvPFBFvQBsy1J383WdBnqw9pebkYqCZVLsQ,Turtle,B,0.05,1.454e-10,2026-08-06T11:27:52.571747+00:00,2026-08-06T11:28:23.085156+00:00,hard_stop,1.2236541951497395,33025.25,1752.02,85,79,164.0,1.0759493670886076,,33025.25,19.8,19.8,,97.9945470845307,pass,B,0.053050923157281174,71.8,0,-0.015,,0
c2280530-587d-4813-987f-32fe13308a9c,F1hNr5RCJ8RdvVic47HvKDPEjhSGWUYQD6Y6PdtcZxrn,Turtle,B,0.05,4.918e-07,2026-08-06T11:28:52.491254+00:00,2026-08-06T11:29:53.105658+00:00,take_profit,0.9623474650065105,36483.36,1637.33,61,53,114.0,1.150943396226415,,36483.36,32.38,32.38,,99.20062516209771,pass,B,0.04487881598624688,69.9,0,0.05,,1
a0dc066f-096d-43c0-b868-dcf3618ccf30,Dn1Lhe7DYfGGmAqp5JSdwNxQxCspd5yyYii6MBPpn8hp,Turtle,B,0.05,3.76e-08,2026-08-06T11:29:52.741924+00:00,2026-08-06T11:31:23.172499+00:00,early_exit_no_green,14.475243481445313,15479.33,11176.37,486,490,976.0,0.9918367346938776,,15479.33,7.93,216.0,,100.0,pass,B,0.722018976273521,79.8,0,-0.01412234,,0
8b33b56f-c7e2-43a8-a7d7-94c1b4cb8a41,4wzzTreiXQBMg8FhmMTVTqRzD9cCtr4Ntg75mQ8XgpNR,Turtle,B,0.05,4.982e-07,2026-08-06T11:31:52.172709+00:00,2026-08-06T11:32:23.189163+00:00,take_profit,1.2940107299804688,36355.62,3245.83,130,155,285.0,0.8387096774193549,,36355.62,31.97,31.97,,98.6144400146431,pass,B,0.08928000677749409,71.5,0,0.05,,1
e0aadb6b-3e4e-44e2-a19a-6b1d5d0a1c9d,2TZAstwhkoiQGvSLKYmmPhry8cwcqSRUhniPBLtzpump,CATE,B,0.05,1.105e-07,2026-08-06T11:54:51.621922+00:00,2026-08-06T11:55:23.682699+00:00,hard_stop,1.3700177571614582,7598.17,2045.42,19,4,23.0,4.75,,7598.17,270.0,270.0,,100.0,pass,B,0.26919903081926305,91.1,1,-0.015,,0
7888a744-8e1a-42f5-a572-234ce2eb64df,4CqvkrxUE3wX1R1ikXy8P8TKNhitx39xD9By769Cpump,CATE,B,0.05,1.065e-07,2026-08-06T11:56:51.675040+00:00,2026-08-06T11:58:08.759343+00:00,hard_stop,1.435479345703125,6013.15,1656.73,37,20,57.0,1.85,,6013.15,192.0,192.0,,99.4078211793782,pass,B,0.27551782343696735,87.0,1,-0.015,,0
df3d1059-adfc-4a8a-8c5e-4134bf0d6a9b,6ToZjCAYAunirE5T13huwLAko4Tve1u2Yq5sYbN9pump,DBLUPKT96,B,0.05,2.842e-08,2026-08-06T11:57:10.208245+00:00,2026-08-06T12:07:34.119916+00:00,time_stop,2.036793636067708,4870.48,1818.58,16,10,26.0,1.6,,4870.48,84.59,84.59,,100.0,pass,B,0.3733882492074703,82.5,1,0.046815623,,1
180cc884-6ed6-44f4-927b-c28d3cb061b4,szC3CGfmdWZKXXYLKKoSr96GxnMyVH8mSETdvoTUmEx,Murphy,B,0.05,4.827e-07,2026-08-06T12:04:52.890823+00:00,2026-08-06T12:08:04.027501+00:00,take_profit,1.1032327921549478,44644.0,30594.85,121,39,160.0,3.1025641025641026,15886.28,44644.0,462.0,462.0,,97.0254513948367,pass,B,0.6853070961383388,100.0,0,0.05,,1
eabddf18-c543-4990-ac3a-b1b33439ce83,CHoaSjZNhQQvMobWBgm5G5fvarBjQ3NJWgUamJGVNE3w,Murphy,B,0.05,5.925e-07,2026-08-06T12:09:53.034043+00:00,2026-08-06T12:12:59.141461+00:00,take_profit,3.1734749348958333,43704.0,61032.54,344,118,462.0,2.9152542372881354,13855.69,43704.0,528.0,528.0,,99.58842180871395,pass,B,1.3964978034047226,100.0,0,0.05,,1
561dae45-9fb6-4832-99d1-8278f78c4010,9hw1rXeEiE9fwmJRcshScvy71nHR5NbGc7cymu15fSVV,Murphy,B,0.05,5.784e-07,2026-08-06T12:10:51.957197+00:00,2026-08-06T12:11:59.265447+00:00,take_profit,0.9866365112304688,29146.76,696.72,4,0,4.0,4.0,,29146.76,446.0,446.0,,100.0,pass,B,0.023903857581425863,61.4,0,0.05,,1
75cd0348-0673-4889-af2f-b157917acd33,Av8oqwk6k1K4ejbB2pQXBPmctMtrkAHV3tJsfnG3pump,Cat,B,0.05,8.127e-08,2026-08-06T12:17:52.277745+00:00,2026-08-06T12:27:59.437423+00:00,time_stop,1.008375732421875,5955.84,12918.45,133,68,201.0,1.9558823529411764,,5955.84,73.02,73.02,,80.13513553037821,pass,B,2.169039127981947,99.1,1,0.022043805,,1
14ffe3cb-205c-4df1-ae4e-238ac540b1b1,6eaCJwT5h7cEFEBFT86eFUpYTc6D8w2gucK9X1BYXRNG,Murphy,B,0.05,4.234e-07,2026-08-06T12:18:52.947405+00:00,2026-08-06T12:19:29.380683+00:00,hard_stop,0.5747512532552084,21964.48,985.04,8,2,10.0,4.0,,21964.48,291.0,291.0,,100.0,pass,B,0.04484695289849794,82.4,0,-0.015,,0
2cd38011-30dc-4ac7-81d4-81e7dbbe50bf,6ebRQJJoiKxNUKPiMxguz6JNRivguLWtnbyjpx12EZBL,TINYTANK,B,0.05,6.093e-07,2026-08-06T12:25:52.626170+00:00,2026-08-06T12:26:59.551407+00:00,take_profit,0.6306791422526041,44717.0,5870.82,5,0,5.0,5.0,13890.38,44717.0,543.0,543.0,,99.99996788303386,pass,B,0.131288324350918,91.2,0,0.05,,1
7d967c8c-1830-4be6-8e79-3de26ef66e6f,4ycJRbij6cPKbbECvRPDba1GvesfjrPsof5MEXgUB84U,TINYTANK,B,0.05,6.56e-07,2026-08-06T12:27:52.553414+00:00,2026-08-06T12:36:14.631842+00:00,take_profit,0.8945465861002604,48155.0,6244.95,15,3,18.0,5.0,14665.61,48155.0,554.0,554.0,,99.86872140403364,pass,B,0.12968435261135916,100.0,0,0.05,,1
7390d222-ff8e-402e-8dab-461eb8b5435c,GB5xzBhMAk7nMhiJbfkgsNLZJBNXJLfXB4ztepPN5Ljc,TINYTANK,B,0.05,7.155e-07,2026-08-06T12:30:51.970828+00:00,2026-08-06T12:38:04.695204+00:00,take_profit,0.6146069051106771,46486.0,16459.79,86,21,107.0,4.095238095238095,16166.79,46486.0,485.0,485.0,,99.99947112405697,pass,B,0.3540805834014542,100.0,0,0.05,,1
74afc9c3-a4ee-4d88-8161-8f211468753e,9KRxPHXNn2MN3WsPbEYF5SH8GtYx3viHhS9vZtnHpump,CAVIAR,B,0.05,4.114e-07,2026-08-06T12:33:52.791650+00:00,2026-08-06T12:42:14.887896+00:00,take_profit,0.7652000366210937,23478.0,5106.82,70,36,106.0,1.9444444444444444,9718.1,23478.0,-19.39,-19.39,,64.88305714482664,pass,B,0.21751512053837635,98.9,1,-0.015,,0
